Time_Period,Clock,A0_Charging_kW,A0_Discharging_kW,A1S_Charging_kW,A1S_Discharging_kW,A2S_Charging_kW,A2S_Discharging_kW
75,02:30,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
76,02:45,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
77,03:00,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
78,03:15,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
79,03:30,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
80,03:45,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
81,04:00,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
82,04:15,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
83,04:30,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
84,04:45,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
85,05:00,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
86,05:15,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
87,05:30,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
88,05:45,1.9788970590799921,0.0,2.0588940658121087,0.0,1.92586263642493,0.0
89,06:00,1.9788970590799921,0.0,2.058894065810837,0.0,1.9258626364038633,0.0
90,06:15,1.9788970590799921,0.0,2.0588940658121024,0.0,1.9258626364249254,0.0
91,06:30,1.9788970590799921,0.0,2.0588940658120523,0.0,1.9258626364249254,0.0
92,06:45,1.9788970590799921,0.0,2.0588940658121215,0.0,1.9258626364249254,0.0
93,07:00,1.9788970590799921,0.0,2.058894065812032,0.0,1.9258626364249265,0.0
94,07:15,1.9788970590799921,0.0,2.058894065812114,0.0,1.9258626364249267,0.0
95,07:30,1.9788970590799921,0.0,2.0588940658120767,0.0,1.9258626364249283,0.0
96,07:45,1.9788970590800665,0.0,2.058894065812159,0.0,1.9258626364249292,0.0
